loc_start;loc_end;time
LOC545;LOC219;51
LOC932;LOC929;30
LOC523;LOC572;42
LOC629;LOC909;11
LOC324;LOC194;64
LOC693;LOC762;87
LOC773;LOC325;28
LOC827;LOC91;80
LOC248;LOC723;28
LOC280;LOC330;89
LOC468;LOC436;42
LOC570;LOC788;67
LOC444;LOC978;5
LOC779;LOC458;100
LOC692;LOC785;37
LOC910;LOC792;58
LOC561;LOC809;63
LOC483;LOC69;63
LOC391;LOC499;90
LOC770;LOC608;30
LOC142;LOC877;22
LOC241;LOC76;75
LOC717;LOC945;35
LOC732;LOC764;35
LOC771;LOC89;3
LOC81;LOC281;78
LOC819;LOC343;45
LOC952;LOC152;70
LOC26;LOC276;84
LOC175;LOC180;32
LOC62;LOC806;2
LOC693;LOC665;32
LOC136;LOC523;8
LOC309;LOC412;53
LOC259;LOC814;32
LOC125;LOC620;27
LOC123;LOC386;61
LOC989;LOC975;38
LOC74;LOC878;83
LOC884;LOC70;10
LOC817;LOC97;92
LOC493;LOC193;100
LOC752;LOC843;30
LOC900;LOC714;75
LOC827;LOC143;8
LOC365;LOC236;5
LOC809;LOC732;43
LOC91;LOC946;10
LOC438;LOC80;35
LOC945;LOC803;2
LOC845;LOC575;47
LOC871;LOC463;73
LOC85;LOC418;87
LOC112;LOC593;10
LOC48;LOC914;93
LOC434;LOC430;74
LOC69;LOC771;64
LOC380;LOC448;94
LOC79;LOC608;66
LOC84;LOC33;30
LOC393;LOC820;64
LOC806;LOC200;54
LOC426;LOC428;28
LOC2;LOC239;97
LOC345;LOC898;71
LOC408;LOC818;94
LOC599;LOC524;6
LOC193;LOC348;83
LOC543;LOC361;30
LOC129;LOC192;30
LOC504;LOC755;46
LOC145;LOC618;56
LOC978;LOC944;96
LOC323;LOC78;4
LOC461;LOC291;43
LOC638;LOC993;9
LOC67;LOC673;6
LOC70;LOC532;69
LOC151;LOC928;36
LOC430;LOC817;99
LOC9;LOC850;26
LOC586;LOC456;59
LOC802;LOC396;3
LOC261;LOC238;59
LOC399;LOC513;3
LOC563;LOC851;91
LOC276;LOC580;41
LOC110;LOC740;10
LOC859;LOC822;89
LOC189;LOC905;4
LOC704;LOC14;87
LOC608;LOC341;22
LOC862;LOC803;49
LOC95;LOC144;41
LOC859;LOC490;68
LOC570;LOC558;1
LOC490;LOC341;71
LOC135;LOC193;44
LOC905;LOC898;36
LOC238;LOC90;46
LOC709;LOC218;12
LOC282;LOC728;92
LOC310;LOC237;55
LOC370;LOC852;29
LOC935;LOC634;63
LOC940;LOC665;73
LOC294;LOC558;67
LOC936;LOC260;63
LOC234;LOC860;21
LOC875;LOC581;3
LOC775;LOC397;16
LOC941;LOC633;17
LOC60;LOC939;4
LOC207;LOC223;28
LOC71;LOC757;38
LOC815;LOC845;96
LOC897;LOC263;64
LOC520;LOC680;78
LOC18;LOC607;35
LOC864;LOC276;60
LOC161;LOC850;38
LOC720;LOC665;44
LOC397;LOC967;69
LOC26;LOC10;65
LOC660;LOC78;30
LOC88;LOC536;19
LOC164;LOC412;77
LOC886;LOC521;67
LOC489;LOC628;100
LOC313;LOC353;75
LOC15;LOC8;33
LOC435;LOC587;62
LOC766;LOC74;48
LOC367;LOC187;87
LOC325;LOC898;79
LOC660;LOC477;44
LOC880;LOC86;71
LOC46;LOC116;27
LOC239;LOC501;33
LOC554;LOC797;96
LOC438;LOC844;6
LOC605;LOC619;50
LOC71;LOC66;56
LOC480;LOC782;72
LOC17;LOC618;8
LOC494;LOC834;73
LOC652;LOC676;89
LOC927;LOC272;31
LOC34;LOC476;3
LOC698;LOC548;95
LOC386;LOC686;42
LOC505;LOC976;94
LOC445;LOC558;77
LOC286;LOC478;85
LOC274;LOC463;94
LOC477;LOC666;92
LOC177;LOC761;41
LOC565;LOC949;3
LOC992;LOC211;34
LOC349;LOC468;18
LOC969;LOC339;9
LOC680;LOC573;20
LOC413;LOC680;58
LOC622;LOC384;35
LOC111;LOC180;16
LOC74;LOC373;66
LOC906;LOC167;85
LOC623;LOC65;84
LOC575;LOC40;70
LOC380;LOC112;3
LOC575;LOC705;5
LOC407;LOC474;5
LOC98;LOC21;24
LOC434;LOC564;36
LOC30;LOC244;37
LOC976;LOC894;8
LOC783;LOC210;79
LOC562;LOC71;14
LOC188;LOC891;43
LOC133;LOC198;93
LOC238;LOC852;81
LOC104;LOC913;23
LOC957;LOC569;33
LOC632;LOC761;3
LOC941;LOC533;61
LOC455;LOC112;73
LOC25;LOC863;34
LOC971;LOC152;98
LOC273;LOC593;33
LOC55;LOC627;92
LOC472;LOC931;48
LOC338;LOC894;2
LOC186;LOC618;17
LOC381;LOC545;98
LOC36;LOC408;44
LOC721;LOC53;45
LOC712;LOC53;26
LOC785;LOC834;48
LOC17;LOC931;30
LOC707;LOC651;91
LOC170;LOC385;19
LOC329;LOC809;18
LOC966;LOC774;43
LOC997;LOC538;30
LOC639;LOC199;62
LOC218;LOC952;25
LOC975;LOC588;10
LOC222;LOC620;21
LOC364;LOC688;59
LOC55;LOC405;81
LOC765;LOC563;44
LOC213;LOC244;11
LOC654;LOC204;29
LOC948;LOC17;96
LOC249;LOC479;20
LOC775;LOC714;92
LOC89;LOC215;48
LOC120;LOC642;44
LOC168;LOC534;100
LOC587;LOC64;99
LOC803;LOC422;26
LOC972;LOC250;31
LOC367;LOC724;13
LOC802;LOC538;83
LOC950;LOC287;81
LOC460;LOC48;94
LOC251;LOC717;46
LOC661;LOC528;49
LOC651;LOC234;69
LOC429;LOC178;64
LOC660;LOC164;24
LOC899;LOC84;92
LOC700;LOC749;88
LOC630;LOC512;54
LOC775;LOC218;1
LOC782;LOC515;91
LOC951;LOC254;47
LOC361;LOC366;4
LOC422;LOC621;56
LOC124;LOC765;69
LOC124;LOC62;57
LOC844;LOC824;25
LOC425;LOC38;62
LOC267;LOC941;41
LOC23;LOC709;59
LOC835;LOC611;1
LOC300;LOC776;1
LOC871;LOC547;18
LOC100;LOC424;96
LOC944;LOC912;78
LOC862;LOC424;52
LOC817;LOC90;38
LOC889;LOC120;87
LOC559;LOC860;10
LOC512;LOC929;46
LOC323;LOC736;97
LOC25;LOC491;69
LOC235;LOC597;62
LOC400;LOC316;37
LOC501;LOC731;50
LOC18;LOC298;34
LOC524;LOC409;10
LOC480;LOC966;9
LOC680;LOC806;18
LOC777;LOC673;18
LOC848;LOC265;27
LOC79;LOC253;6
LOC12;LOC1000;64
LOC28;LOC261;28
LOC236;LOC824;36
LOC125;LOC313;14
LOC82;LOC639;85
LOC775;LOC701;23
LOC557;LOC651;85
LOC916;LOC978;28
LOC596;LOC817;97
LOC448;LOC674;54
LOC744;LOC378;98
LOC43;LOC99;35
LOC16;LOC732;66
LOC589;LOC671;44
LOC394;LOC417;76
LOC613;LOC354;98
LOC175;LOC939;64
LOC27;LOC369;83
LOC450;LOC976;19
LOC997;LOC849;54
LOC986;LOC873;11
LOC392;LOC707;61
LOC999;LOC421;37
LOC685;LOC45;51
LOC453;LOC397;20
LOC317;LOC960;74
LOC69;LOC501;78
LOC748;LOC176;81
LOC720;LOC977;59
LOC457;LOC92;56
LOC766;LOC975;96
LOC45;LOC707;17
LOC606;LOC939;39
LOC499;LOC270;98
LOC897;LOC707;94
LOC176;LOC740;68
LOC756;LOC745;88
LOC111;LOC275;28
LOC178;LOC449;60
LOC752;LOC149;85
LOC414;LOC726;42
LOC165;LOC411;77
LOC901;LOC876;38
LOC846;LOC465;23
LOC611;LOC596;96
LOC507;LOC257;67
LOC365;LOC769;68
LOC475;LOC262;80
LOC689;LOC597;61
LOC52;LOC316;63
LOC174;LOC818;89
LOC997;LOC471;43
LOC71;LOC152;22
LOC931;LOC552;89
LOC886;LOC204;8
LOC511;LOC294;48
LOC740;LOC229;34
LOC406;LOC711;21
LOC986;LOC181;68
LOC289;LOC654;25
LOC820;LOC523;35
LOC230;LOC172;84
LOC59;LOC383;54
LOC831;LOC47;68
LOC629;LOC606;70
LOC138;LOC520;3
LOC786;LOC62;85
LOC52;LOC783;88
LOC598;LOC213;90
LOC122;LOC931;32
LOC640;LOC216;84
LOC570;LOC236;97
LOC46;LOC567;38
LOC208;LOC313;28
LOC140;LOC96;99
LOC663;LOC520;98
LOC517;LOC820;78
LOC539;LOC432;82
LOC807;LOC526;49
LOC936;LOC490;50
LOC879;LOC137;72
LOC696;LOC154;13
LOC845;LOC288;62
LOC246;LOC647;24
LOC267;LOC637;31
LOC779;LOC984;22
LOC169;LOC947;87
LOC189;LOC643;84
LOC288;LOC210;30
LOC658;LOC369;78
LOC377;LOC325;85
LOC673;LOC390;64
LOC616;LOC738;16
LOC757;LOC733;4
LOC5;LOC357;7
LOC957;LOC488;84
LOC901;LOC702;47
LOC759;LOC812;11
LOC838;LOC989;90
LOC870;LOC782;42
LOC651;LOC442;43
LOC60;LOC554;63
LOC347;LOC663;100
LOC487;LOC650;64
LOC875;LOC522;18
LOC819;LOC806;95
LOC447;LOC661;45
LOC765;LOC235;35
LOC32;LOC156;16
LOC612;LOC294;21
LOC263;LOC79;23
LOC176;LOC342;40
LOC417;LOC325;76
LOC191;LOC970;55
LOC744;LOC509;69
LOC385;LOC910;18
LOC304;LOC219;5
LOC391;LOC71;70
LOC42;LOC585;72
LOC497;LOC799;18
LOC95;LOC482;43
LOC322;LOC654;71
LOC907;LOC864;54
LOC904;LOC829;40
LOC691;LOC308;41
LOC743;LOC694;23
LOC103;LOC523;35
LOC49;LOC228;7
LOC906;LOC390;27
LOC142;LOC518;42
LOC456;LOC685;18
LOC272;LOC998;2
LOC229;LOC369;65
LOC595;LOC132;6
LOC989;LOC107;84
LOC775;LOC256;41
LOC286;LOC485;97
LOC581;LOC73;57
LOC612;LOC724;15
LOC77;LOC896;68
LOC571;LOC147;72
LOC724;LOC630;54
LOC532;LOC262;12
LOC397;LOC11;48
LOC559;LOC635;56
LOC692;LOC16;33
LOC761;LOC418;51
LOC654;LOC417;82
LOC174;LOC691;27
LOC788;LOC985;3
LOC760;LOC97;25
LOC656;LOC5;30
LOC868;LOC921;62
LOC387;LOC478;61
LOC559;LOC819;98
LOC233;LOC137;100
LOC689;LOC146;15
LOC186;LOC155;70
LOC181;LOC27;53
LOC166;LOC967;4
LOC959;LOC365;56
LOC934;LOC150;29
LOC287;LOC821;49
LOC728;LOC525;59
LOC568;LOC49;87
LOC496;LOC734;40
LOC468;LOC870;15
LOC784;LOC658;80
LOC693;LOC867;51
LOC106;LOC255;48
LOC569;LOC383;92
LOC883;LOC257;88
LOC804;LOC311;71
LOC773;LOC109;29
LOC609;LOC883;84
LOC980;LOC520;58
LOC653;LOC659;50
LOC316;LOC421;57
LOC188;LOC202;66
LOC884;LOC586;34
LOC710;LOC693;20
LOC374;LOC678;61
LOC878;LOC938;22
LOC115;LOC727;84
LOC894;LOC157;82
LOC386;LOC75;45
LOC478;LOC902;24
LOC675;LOC283;52
LOC881;LOC336;4
LOC663;LOC687;65
LOC603;LOC241;46
LOC428;LOC294;89
LOC969;LOC124;98
LOC795;LOC543;82
LOC211;LOC201;24
LOC980;LOC389;33
LOC106;LOC13;54
LOC681;LOC217;4
LOC850;LOC668;1
LOC16;LOC227;93
LOC406;LOC536;6
LOC955;LOC66;47
LOC129;LOC605;19
LOC463;LOC865;67
LOC415;LOC654;24
LOC181;LOC976;65
LOC481;LOC568;90
LOC85;LOC650;24
LOC507;LOC319;49
LOC146;LOC959;98
LOC390;LOC912;49
LOC233;LOC38;93
LOC974;LOC971;20
LOC838;LOC121;37
LOC149;LOC389;7
LOC95;LOC417;68
LOC286;LOC693;50
LOC897;LOC158;21
LOC609;LOC631;22
LOC404;LOC183;2
LOC722;LOC51;28
LOC270;LOC413;27
LOC651;LOC260;26
LOC452;LOC403;21
LOC704;LOC450;25
LOC141;LOC183;59
LOC686;LOC434;16
LOC483;LOC748;36
LOC243;LOC151;30
LOC21;LOC190;18
LOC97;LOC226;88
LOC66;LOC344;25
LOC510;LOC376;48
LOC751;LOC983;90
LOC987;LOC976;70
LOC216;LOC817;78
LOC31;LOC33;6
LOC705;LOC195;59
LOC100;LOC313;100
LOC355;LOC698;61
LOC353;LOC345;86
LOC36;LOC205;81
LOC378;LOC584;8
LOC670;LOC482;12
LOC389;LOC106;85
LOC758;LOC482;96
LOC830;LOC182;60
LOC44;LOC432;74
LOC911;LOC13;23
LOC833;LOC284;90
LOC319;LOC62;48
LOC960;LOC259;82
LOC406;LOC364;49
LOC126;LOC523;50
LOC402;LOC241;42
LOC695;LOC218;33
LOC209;LOC624;65
LOC280;LOC643;21
LOC940;LOC261;54
LOC480;LOC806;23
LOC981;LOC425;92
LOC154;LOC225;39
LOC588;LOC216;70
LOC2;LOC757;14
LOC648;LOC669;5
LOC616;LOC750;75
LOC282;LOC652;19
LOC168;LOC584;94
LOC253;LOC955;97
LOC25;LOC321;58
LOC636;LOC489;3
LOC986;LOC390;30
LOC702;LOC441;38
LOC212;LOC494;64
LOC38;LOC296;95
LOC705;LOC428;18
LOC475;LOC642;41
LOC81;LOC187;67
LOC420;LOC549;73
LOC206;LOC291;48
LOC718;LOC860;47
LOC299;LOC310;26
LOC261;LOC770;96
LOC463;LOC967;65
LOC225;LOC840;5
LOC455;LOC19;93
LOC734;LOC625;42
LOC712;LOC15;11
LOC215;LOC216;44
LOC250;LOC710;51
LOC873;LOC763;61
LOC926;LOC118;35
LOC592;LOC31;7
LOC384;LOC540;72
LOC562;LOC549;34
LOC167;LOC449;28
LOC813;LOC953;60
LOC224;LOC830;73
LOC587;LOC307;74
LOC729;LOC532;94
LOC857;LOC715;90
LOC562;LOC631;5
LOC647;LOC585;25
LOC397;LOC93;1
LOC859;LOC332;34
LOC212;LOC191;33
LOC443;LOC497;44
LOC891;LOC892;47
LOC880;LOC502;97
LOC590;LOC497;59
LOC141;LOC83;94
LOC613;LOC708;15
LOC343;LOC56;92
LOC493;LOC221;83
LOC521;LOC380;35
LOC930;LOC196;79
LOC624;LOC724;57
LOC529;LOC168;59
LOC293;LOC125;70
LOC57;LOC473;40
LOC835;LOC945;79
LOC967;LOC756;45
LOC71;LOC809;53
LOC272;LOC335;97
LOC556;LOC713;79
LOC611;LOC905;6
LOC316;LOC978;43
LOC460;LOC185;19
LOC900;LOC641;58
LOC188;LOC543;2
LOC26;LOC371;24
LOC221;LOC408;25
LOC384;LOC179;54
LOC151;LOC160;81
LOC535;LOC460;45
LOC826;LOC344;35
LOC579;LOC717;22
LOC383;LOC564;44
LOC460;LOC642;27
LOC665;LOC145;31
LOC730;LOC151;84
LOC24;LOC842;20
LOC553;LOC22;60
LOC789;LOC529;81
LOC830;LOC877;68
LOC883;LOC306;14
LOC68;LOC688;45
LOC189;LOC985;82
LOC951;LOC692;43
LOC695;LOC983;94
LOC788;LOC922;85
LOC163;LOC712;80
LOC570;LOC607;6
LOC939;LOC183;12
LOC382;LOC810;91
LOC313;LOC364;4
LOC853;LOC281;70
LOC905;LOC903;9
LOC60;LOC150;53
LOC784;LOC788;91
LOC697;LOC52;41
LOC104;LOC680;71
LOC104;LOC846;99
LOC880;LOC296;14
LOC69;LOC531;96
LOC932;LOC490;20
LOC352;LOC940;95
LOC989;LOC545;5
LOC367;LOC332;4
LOC323;LOC70;80
LOC847;LOC223;5
LOC155;LOC597;39
LOC554;LOC265;52
LOC628;LOC905;47
LOC832;LOC199;77
LOC996;LOC621;14
LOC294;LOC720;42
LOC4;LOC258;13
LOC660;LOC975;62
LOC216;LOC894;57
LOC77;LOC623;14
LOC156;LOC421;37
LOC825;LOC506;90
LOC994;LOC611;89
LOC300;LOC647;96
LOC878;LOC465;3
LOC34;LOC607;10
LOC685;LOC509;55
LOC2;LOC478;19
LOC507;LOC777;60
LOC351;LOC98;59
LOC794;LOC792;56
LOC382;LOC918;38
LOC765;LOC800;64
LOC117;LOC923;61
LOC594;LOC436;1
LOC72;LOC426;52
LOC188;LOC19;69
LOC694;LOC260;75
LOC407;LOC320;3
LOC642;LOC191;77
LOC98;LOC532;79
LOC451;LOC354;15
LOC125;LOC188;100
LOC261;LOC858;16
LOC409;LOC506;45
LOC35;LOC29;31
LOC775;LOC477;29
LOC713;LOC18;49
LOC624;LOC40;53
LOC906;LOC523;10
LOC600;LOC373;2
LOC428;LOC2;63
LOC97;LOC410;68
LOC171;LOC54;40
LOC903;LOC589;31
LOC448;LOC586;15
LOC17;LOC491;27
LOC935;LOC22;64
LOC410;LOC222;30
LOC463;LOC422;49
LOC669;LOC522;18
LOC377;LOC896;44
LOC280;LOC70;94
LOC533;LOC858;84
LOC798;LOC915;52
LOC150;LOC235;65
LOC818;LOC974;98
LOC793;LOC609;39
LOC929;LOC757;64
LOC413;LOC485;12
LOC752;LOC999;21
LOC610;LOC573;39
LOC302;LOC911;22
LOC616;LOC359;94
LOC685;LOC529;12
LOC698;LOC886;98
LOC525;LOC687;42
LOC171;LOC23;1
LOC780;LOC201;3
LOC304;LOC613;29
LOC511;LOC160;94
LOC850;LOC775;85
LOC844;LOC829;75
LOC957;LOC283;78
LOC34;LOC126;84
LOC944;LOC847;33
LOC386;LOC546;9
LOC410;LOC809;49
LOC568;LOC361;82
LOC221;LOC730;78
LOC51;LOC531;46
LOC446;LOC19;22
LOC16;LOC326;25
LOC446;LOC725;40
LOC442;LOC218;32
LOC639;LOC429;9
LOC989;LOC712;1
LOC706;LOC130;65
LOC828;LOC82;80
LOC610;LOC955;58
LOC902;LOC74;22
LOC745;LOC702;71
LOC270;LOC989;83
LOC437;LOC22;36
LOC206;LOC215;35
LOC228;LOC4;38
LOC370;LOC603;28
LOC652;LOC663;82
LOC783;LOC2;18
LOC987;LOC312;56
LOC740;LOC813;93
LOC401;LOC732;31
LOC490;LOC183;79
LOC339;LOC587;17
LOC992;LOC363;15
LOC719;LOC826;2
LOC349;LOC525;55
LOC592;LOC14;96
LOC303;LOC837;80
LOC690;LOC167;57
LOC365;LOC367;55
LOC300;LOC910;99
LOC521;LOC499;19
LOC539;LOC208;46
LOC636;LOC917;23
LOC434;LOC476;8
LOC274;LOC306;64
LOC789;LOC496;43
LOC262;LOC858;8
LOC688;LOC272;84
LOC354;LOC764;13
LOC675;LOC487;47
LOC673;LOC745;8
LOC687;LOC467;55
LOC768;LOC650;36
LOC362;LOC755;51
LOC566;LOC736;68
LOC277;LOC803;28
LOC184;LOC390;96
LOC107;LOC456;20
LOC27;LOC180;1
LOC391;LOC324;33
LOC267;LOC208;2
LOC846;LOC13;45
LOC429;LOC789;79
LOC341;LOC178;17
LOC514;LOC939;23
LOC959;LOC419;43
LOC283;LOC542;24
LOC612;LOC777;57
LOC451;LOC602;47
LOC479;LOC586;82
LOC829;LOC261;100
LOC40;LOC124;73
LOC935;LOC492;30
LOC175;LOC216;92
LOC92;LOC240;93
LOC726;LOC493;50
LOC18;LOC835;75
LOC447;LOC494;61
LOC571;LOC832;37
LOC12;LOC397;65
LOC999;LOC675;59
LOC282;LOC165;96
LOC421;LOC472;9
LOC186;LOC311;25
LOC175;LOC386;66
LOC656;LOC904;55
LOC41;LOC548;43
LOC128;LOC462;93
LOC17;LOC228;69
LOC50;LOC16;18
LOC798;LOC602;71
LOC533;LOC997;85
LOC594;LOC496;58
LOC753;LOC454;71
LOC513;LOC576;30
LOC298;LOC523;75
LOC403;LOC519;97
LOC283;LOC254;54
LOC720;LOC78;78
LOC968;LOC197;68
LOC454;LOC728;66
LOC983;LOC12;72
LOC921;LOC488;10
LOC625;LOC907;65
LOC713;LOC770;30
LOC529;LOC108;97
LOC329;LOC479;88
LOC990;LOC657;59
LOC698;LOC102;12
LOC149;LOC654;53
LOC539;LOC438;29
LOC626;LOC837;18
LOC529;LOC159;84
LOC341;LOC690;95
LOC157;LOC58;5
LOC33;LOC429;55
LOC573;LOC82;6
LOC123;LOC572;10
LOC468;LOC304;14
LOC161;LOC175;98
LOC868;LOC418;99
LOC904;LOC317;8
LOC819;LOC732;12
LOC609;LOC338;7
LOC53;LOC344;100
LOC335;LOC938;83
LOC365;LOC820;16
LOC809;LOC227;87
LOC184;LOC709;9
LOC220;LOC456;38
LOC549;LOC150;33
LOC898;LOC121;25
LOC778;LOC816;57
LOC919;LOC175;61
LOC453;LOC752;37
LOC788;LOC139;48
LOC338;LOC662;87
LOC411;LOC100;94
LOC62;LOC880;1
LOC852;LOC45;58
LOC274;LOC767;69
LOC970;LOC453;35
LOC649;LOC50;96
LOC758;LOC668;6
LOC612;LOC737;41
LOC1000;LOC991;63
LOC996;LOC795;48
LOC814;LOC332;100
LOC651;LOC470;48
LOC657;LOC362;49
LOC629;LOC903;72
LOC831;LOC270;86
LOC508;LOC143;50
LOC431;LOC509;49
LOC34;LOC619;90
LOC751;LOC31;26
LOC612;LOC964;53
LOC944;LOC59;43
LOC387;LOC481;33
LOC117;LOC107;15
LOC30;LOC702;25
LOC715;LOC514;18
LOC479;LOC65;69
LOC766;LOC771;16
LOC575;LOC421;8
LOC361;LOC71;60
LOC432;LOC38;60
LOC307;LOC663;49
LOC949;LOC449;66
LOC232;LOC422;91
LOC36;LOC158;2
LOC757;LOC690;35
LOC776;LOC381;42
LOC775;LOC29;61
LOC714;LOC931;75
LOC312;LOC562;52
LOC74;LOC455;86
LOC70;LOC357;96
LOC998;LOC292;85
LOC772;LOC23;43
LOC112;LOC425;9
LOC685;LOC310;76
LOC215;LOC474;85
LOC69;LOC214;91
LOC736;LOC930;55
LOC586;LOC244;87
LOC600;LOC577;16
LOC16;LOC686;13
LOC953;LOC839;20
LOC788;LOC284;29
LOC700;LOC910;78
LOC502;LOC65;83
LOC382;LOC795;34
LOC463;LOC34;86
LOC806;LOC171;41
LOC351;LOC650;21
LOC966;LOC58;7
LOC230;LOC291;54
LOC451;LOC305;26
LOC249;LOC748;7
LOC667;LOC358;92
LOC433;LOC262;8
LOC581;LOC911;40
LOC552;LOC151;57
LOC494;LOC211;82
LOC590;LOC440;58
LOC15;LOC482;72
LOC477;LOC60;33
LOC831;LOC914;5
LOC152;LOC526;73
LOC377;LOC779;10
LOC475;LOC464;35
LOC378;LOC365;69
LOC531;LOC419;84
LOC232;LOC362;24
LOC316;LOC63;14
LOC566;LOC141;9
LOC418;LOC971;17
LOC238;LOC391;100
LOC414;LOC35;14
LOC612;LOC82;57
LOC37;LOC811;87
LOC251;LOC283;75
LOC450;LOC510;84
LOC604;LOC542;40
LOC901;LOC201;68
LOC214;LOC663;64
LOC106;LOC794;19
LOC936;LOC452;94
LOC98;LOC653;92
LOC363;LOC200;45
LOC712;LOC188;99
LOC304;LOC723;55
LOC124;LOC999;32
LOC515;LOC377;69
LOC330;LOC982;63
LOC803;LOC109;23
LOC517;LOC460;10
LOC509;LOC563;92
LOC717;LOC285;50
LOC567;LOC935;56
LOC439;LOC715;48
LOC103;LOC82;28
LOC276;LOC885;5
LOC809;LOC304;22
LOC510;LOC737;10
LOC836;LOC734;4
LOC671;LOC881;97
LOC935;LOC434;73
LOC638;LOC542;9
LOC448;LOC227;100
LOC144;LOC6;28
LOC75;LOC274;15
LOC27;LOC734;53
LOC827;LOC278;49
LOC137;LOC789;60
LOC392;LOC896;39
LOC896;LOC141;5
LOC371;LOC65;8
LOC371;LOC275;46
LOC704;LOC613;83
LOC329;LOC49;75
LOC104;LOC814;28
LOC355;LOC106;27
LOC543;LOC779;68
LOC697;LOC979;99
LOC431;LOC894;14
LOC985;LOC687;50
LOC461;LOC352;56
LOC922;LOC601;27
LOC878;LOC506;11
LOC55;LOC831;33
LOC275;LOC579;22
LOC157;LOC316;85
LOC996;LOC314;79
LOC280;LOC143;97
LOC681;LOC202;39
LOC711;LOC473;32
LOC909;LOC914;99
LOC231;LOC431;18
LOC470;LOC276;59
LOC600;LOC988;24
LOC303;LOC287;50
LOC959;LOC356;76
LOC645;LOC740;91
LOC75;LOC681;90
LOC97;LOC299;53
LOC926;LOC167;35
LOC456;LOC966;60
LOC122;LOC37;26
LOC64;LOC399;79
LOC470;LOC57;58
LOC81;LOC513;43
LOC707;LOC360;64
LOC772;LOC192;19
LOC764;LOC466;7
LOC171;LOC129;95
LOC489;LOC470;70
LOC801;LOC948;24
LOC194;LOC539;11
LOC627;LOC257;49
LOC885;LOC722;5
LOC697;LOC46;46
LOC827;LOC335;89
LOC248;LOC701;90
LOC821;LOC550;48
LOC659;LOC349;21
LOC745;LOC273;99
LOC2;LOC71;41
LOC808;LOC530;58
LOC930;LOC820;1
LOC723;LOC679;75
LOC579;LOC178;83
LOC273;LOC870;55
LOC628;LOC551;18
LOC247;LOC554;41
LOC753;LOC822;24
LOC696;LOC780;58
LOC840;LOC118;94
LOC418;LOC345;54
LOC247;LOC785;50
LOC919;LOC726;56
LOC163;LOC240;67
LOC482;LOC354;47
LOC193;LOC2;7
LOC301;LOC596;53
LOC468;LOC21;97
LOC838;LOC319;92
LOC399;LOC474;4
LOC907;LOC830;97
LOC68;LOC380;73
LOC393;LOC313;10
LOC608;LOC329;100
LOC136;LOC796;23
LOC366;LOC430;70
LOC999;LOC145;68
LOC296;LOC680;61
LOC173;LOC452;64
LOC902;LOC565;2
LOC597;LOC370;47
LOC496;LOC442;42
LOC578;LOC924;47
LOC804;LOC228;83
LOC266;LOC108;62
LOC201;LOC924;59
LOC105;LOC57;85
LOC703;LOC292;57
LOC229;LOC88;25
LOC349;LOC893;12
LOC712;LOC271;34
LOC778;LOC927;14
LOC772;LOC483;61
LOC42;LOC308;83
LOC135;LOC53;3
LOC434;LOC21;100
LOC687;LOC276;60
LOC558;LOC562;20
LOC377;LOC195;31
LOC577;LOC826;72
LOC112;LOC35;57
LOC876;LOC774;46
LOC468;LOC407;16
LOC313;LOC848;94
LOC134;LOC863;82
LOC673;LOC781;1
LOC7;LOC513;19
LOC324;LOC527;81
LOC363;LOC421;18
LOC837;LOC193;69
LOC538;LOC354;45
LOC889;LOC215;28
LOC674;LOC970;24
LOC2;LOC233;79
LOC293;LOC347;62
LOC486;LOC817;82
LOC916;LOC125;11
LOC981;LOC339;84
LOC919;LOC711;88
LOC417;LOC289;39
LOC657;LOC171;38
LOC774;LOC659;66
LOC576;LOC535;26
LOC687;LOC593;12
LOC418;LOC199;89
LOC312;LOC532;63
LOC395;LOC547;6
LOC419;LOC205;28
LOC110;LOC639;69
LOC778;LOC906;84
LOC646;LOC126;94
LOC236;LOC853;46
LOC139;LOC269;96
LOC708;LOC57;8
LOC331;LOC347;36
LOC168;LOC675;30
LOC797;LOC574;85
LOC818;LOC369;33
LOC636;LOC601;22
LOC981;LOC318;39
LOC474;LOC382;54
LOC808;LOC677;12
LOC30;LOC372;39
LOC705;LOC100;91
LOC496;LOC812;91
LOC815;LOC100;41
LOC938;LOC177;91
LOC316;LOC802;6
LOC994;LOC662;52
LOC683;LOC449;47
LOC106;LOC628;32
LOC352;LOC799;87
LOC641;LOC672;47
LOC426;LOC395;43
LOC371;LOC37;65
LOC965;LOC143;33
LOC412;LOC978;93
LOC332;LOC756;33
LOC161;LOC586;95
LOC204;LOC931;13
LOC355;LOC123;80
LOC697;LOC238;9
LOC59;LOC283;21
LOC31;LOC698;47
LOC627;LOC143;34
LOC598;LOC464;51
LOC605;LOC732;12
LOC452;LOC576;74
LOC501;LOC358;52
LOC817;LOC503;3
LOC567;LOC530;47
LOC847;LOC1;88
LOC943;LOC1;95
LOC123;LOC203;48
LOC614;LOC865;5
LOC275;LOC684;89
LOC941;LOC434;60
LOC705;LOC774;69
LOC128;LOC51;88
LOC236;LOC268;11
LOC364;LOC614;23
LOC20;LOC387;47
LOC736;LOC574;81
LOC416;LOC192;63
LOC483;LOC90;71
LOC691;LOC981;62
LOC813;LOC312;67
LOC669;LOC241;53
LOC237;LOC587;71
LOC216;LOC484;57
LOC128;LOC424;27
LOC288;LOC898;39
LOC462;LOC860;56
LOC995;LOC202;9
LOC598;LOC610;39
LOC911;LOC517;54
